from_country,from_port_id,from_port,to_country,to_port_id,to_port,sea_distance
Peru,10860,Matarani,Slovenia,22770,Piran,7783
Peru,10860,Matarani,Puerto Rico,13756,San Juan,2806
Peru,10860,Matarani,Portugal,13390,Setubal,5984
Peru,10860,Matarani,Russia,18454,St Petersburg,7649
Peru,10860,Matarani,Sweden,21206,Stockholm,7380
Peru,10860,Matarani,Spain,18937,Valencia,6526
Turkey,22522,Mersin,Ukraine,213737,Feodosia,1141
Turkey,22522,Mersin,United Kingdom,29002,Liverpool,3227
Turkey,22522,Mersin,United Kingdom,29239,London,3281
Turkey,22522,Mersin,United States,14635,Los Angeles,9237
Turkey,22522,Mersin,Venezuela,19974,Maracaibo,5846
Turkey,22522,Mersin,Uruguay,17941,Montevideo,7153
Turkey,22522,Mersin,United States,25007,New Jersey,5174
Monaco,21457,Monaco,Turkey,246265,Ambarli,1298
Monaco,21457,Monaco,Panama,216593,Balboa,5133
Monaco,21457,Monaco,Spain,17386,Barcelona,272
Monaco,21457,Monaco,Norway,26147,Bergen,2581
Monaco,21457,Monaco,Tunisia,23448,Bizerte,414
Monaco,21457,Monaco,Peru,30045,Callao,6473
Monaco,21457,Monaco,Romania,14459,Constantza,1509
Monaco,21457,Monaco,Panama,216592,Cristobal,5094
Monaco,21457,Monaco,Ukraine,213737,Feodosia,1704
Monaco,21457,Monaco,Tunisia,23495,Gabes,684
Monaco,21457,Monaco,Romania,14470,Galatz,1633
Monaco,21457,Monaco,Poland,12543,Gdansk,2947
Monaco,21457,Monaco,Puerto Rico,13610,Guanica,4192
Monaco,21457,Monaco,Slovenia,24795,Izola,1136
Monaco,21457,Monaco,Russia,11771,Kaliningrad,2982
Monaco,21457,Monaco,Slovenia,21381,Koper,1136
Monaco,21457,Monaco,Portugal,13012,Leixoes,1223
Monaco,21457,Monaco,United Kingdom,29002,Liverpool,2035
Monaco,21457,Monaco,United Kingdom,29239,London,2089
Monaco,21457,Monaco,United States,14635,Los Angeles,8045
Monaco,21457,Monaco,Sweden,20512,Lysekil,2565
Monaco,21457,Monaco,Venezuela,19974,Maracaibo,4654
Monaco,21457,Monaco,Peru,10860,Matarani,6908
Monaco,21457,Monaco,Turkey,22522,Mersin,1480
Monaco,21457,Monaco,Uruguay,17941,Montevideo,5961
Monaco,21457,Monaco,Norway,27728,Narvik,3177
Monaco,21457,Monaco,United States,25007,New Jersey,3982
Monaco,21457,Monaco,Slovenia,22770,Piran,1136
Monaco,21457,Monaco,Puerto Rico,13756,San Juan,4123
Monaco,21457,Monaco,Portugal,13390,Setubal,1053
Monaco,21457,Monaco,Russia,18454,St Petersburg,3372
Monaco,21457,Monaco,Sweden,21206,Stockholm,3103
Monaco,21457,Monaco,Spain,18937,Valencia,431
Monaco,21457,Monaco,Netherlands,23247,Vlissingen,2085
Malta,10138,Marsaxlokk,Italy,11174,Genoa,590
Uruguay,17941,Montevideo,Venezuela,19974,Maracaibo,4767
Norway,27728,Narvik,Turkey,246265,Ambarli,4193
Norway,27728,Narvik,Panama,216593,Balboa,5274
Norway,27728,Narvik,Spain,17386,Barcelona,2923
Norway,27728,Narvik,Tunisia,23448,Bizerte,3151
Norway,27728,Narvik,Peru,30045,Callao,6614
Norway,27728,Narvik,Romania,14459,Constantza,4404
Norway,27728,Narvik,Panama,216592,Cristobal,5235
Norway,27728,Narvik,Ukraine,213737,Feodosia,4599
Norway,27728,Narvik,Tunisia,23495,Gabes,3443
Norway,27728,Narvik,Romania,14470,Galatz,4528
Norway,27728,Narvik,Poland,12543,Gdansk,1325
Norway,27728,Narvik,Puerto Rico,13610,Guanica,4420
Norway,27728,Narvik,Slovenia,24795,Izola,4052
Norway,27728,Narvik,Russia,11771,Kaliningrad,1360
Norway,27728,Narvik,Slovenia,21381,Koper,4052
Norway,27728,Narvik,Portugal,13012,Leixoes,1977
Norway,27728,Narvik,United Kingdom,29002,Liverpool,1239
Norway,27728,Narvik,United Kingdom,29239,London,1207
Norway,27728,Narvik,United States,14635,Los Angeles,8186
Norway,27728,Narvik,Sweden,20512,Lysekil,923
Norway,27728,Narvik,Venezuela,19974,Maracaibo,4902
Norway,27728,Narvik,Peru,10860,Matarani,7049
Norway,27728,Narvik,Turkey,22522,Mersin,4369
Norway,27728,Narvik,Uruguay,17941,Montevideo,7182
Norway,27728,Narvik,United States,25007,New Jersey,3773
Norway,27728,Narvik,Slovenia,22770,Piran,4052
Norway,27728,Narvik,Puerto Rico,13756,San Juan,4320
Norway,27728,Narvik,Portugal,13390,Setubal,2159
Norway,27728,Narvik,Russia,18454,St Petersburg,1750
Norway,27728,Narvik,Sweden,21206,Stockholm,1481
Norway,27728,Narvik,Spain,18937,Valencia,2795
United States,25007,New Jersey,Venezuela,19974,Maracaibo,1909
United States,25007,New Jersey,Uruguay,17941,Montevideo,5755
Greece,21852,Piraeus,Turkey,246265,Ambarli,337
Greece,21852,Piraeus,Panama,216593,Balboa,5845
Greece,21852,Piraeus,Spain,17386,Barcelona,1156
Greece,21852,Piraeus,Norway,26147,Bergen,3293
Greece,21852,Piraeus,Tunisia,23448,Bizerte,740
Greece,21852,Piraeus,Peru,30045,Callao,7185
Greece,21852,Piraeus,Romania,14459,Constantza,548
Greece,21852,Piraeus,Panama,216592,Cristobal,5806
Greece,21852,Piraeus,Ireland,29749,Dublin,2677
Greece,21852,Piraeus,Ukraine,213737,Feodosia,743
Greece,21852,Piraeus,Portugal,23428,Funchal,2089
Greece,21852,Piraeus,Tunisia,23495,Gabes,761
Greece,21852,Piraeus,Romania,14470,Galatz,672
Greece,21852,Piraeus,Poland,12543,Gdansk,3659
Greece,21852,Piraeus,Italy,11174,Genoa,972
Greece,21852,Piraeus,Puerto Rico,13610,Guanica,4904
Greece,21852,Piraeus,Slovenia,24795,Izola,835
Greece,21852,Piraeus,Russia,11771,Kaliningrad,3694
Greece,21852,Piraeus,Slovenia,21381,Koper,835
Greece,21852,Piraeus,Portugal,13012,Leixoes,1935
Greece,21852,Piraeus,United Kingdom,29002,Liverpool,2747
Greece,21852,Piraeus,United Kingdom,29239,London,2801
Greece,21852,Piraeus,United States,14635,Los Angeles,8757
Greece,21852,Piraeus,Sweden,20512,Lysekil,3277
Greece,21852,Piraeus,Mexico,14277,Manzanillo,7570
Greece,21852,Piraeus,Venezuela,19974,Maracaibo,5366
Greece,21852,Piraeus,Peru,10860,Matarani,7620
Greece,21852,Piraeus,Turkey,22522,Mersin,586
Greece,21852,Piraeus,Monaco,21457,Monaco,1000
Greece,21852,Piraeus,Uruguay,17941,Montevideo,6673
Greece,21852,Piraeus,Norway,27728,Narvik,3889
Greece,21852,Piraeus,United States,25007,New Jersey,4694
Greece,21852,Piraeus,Slovenia,22770,Piran,835
Greece,21852,Piraeus,Guatemala,29973,Puerto Quetzal,6734
Greece,21852,Piraeus,Puerto Rico,13756,San Juan,4835
Greece,21852,Piraeus,Portugal,13390,Setubal,1765
Greece,21852,Piraeus,Russia,18454,St Petersburg,4084
Greece,21852,Piraeus,Sweden,21206,Stockholm,3815
Greece,21852,Piraeus,Spain,18937,Valencia,1237
Greece,21852,Piraeus,Italy,13176,Venice,855
Greece,21852,Piraeus,Mexico,21451,Veracruz,6300
Greece,21852,Piraeus,Netherlands,23247,Vlissingen,2797
Slovenia,22770,Piran,Turkey,246265,Ambarli,1133
Slovenia,22770,Piran,Spain,17386,Barcelona,1296
Slovenia,22770,Piran,Tunisia,23448,Bizerte,914
Slovenia,22770,Piran,Ukraine,213737,Feodosia,1539
Slovenia,22770,Piran,Tunisia,23495,Gabes,965
Slovenia,22770,Piran,United Kingdom,29002,Liverpool,2910
Slovenia,22770,Piran,United Kingdom,29239,London,2964
Slovenia,22770,Piran,United States,14635,Los Angeles,8920
Slovenia,22770,Piran,Sweden,20512,Lysekil,3440
Slovenia,22770,Piran,Venezuela,19974,Maracaibo,5529
Slovenia,22770,Piran,Turkey,22522,Mersin,1316
Slovenia,22770,Piran,Uruguay,17941,Montevideo,6836
Slovenia,22770,Piran,United States,25007,New Jersey,4857
Slovenia,22770,Piran,Sweden,21206,Stockholm,3978
Slovenia,22770,Piran,Spain,18937,Valencia,1384
Portugal,18476,Ponta Delgada,Denmark,10358,Aarhus,2067
Portugal,18476,Ponta Delgada,Turkey,246265,Ambarli,2767
Portugal,18476,Ponta Delgada,Belgium,19057,Antwerp,1545
Portugal,18476,Ponta Delgada,Greece,21863,Aspropyrgos,2471
Portugal,18476,Ponta Delgada,Panama,216593,Balboa,3418
Portugal,18476,Ponta Delgada,Spain,17386,Barcelona,1497
Portugal,18476,Ponta Delgada,Georgia,18137,Batumi,3368
Portugal,18476,Ponta Delgada,Norway,26147,Bergen,1855
Portugal,18476,Ponta Delgada,Tunisia,23448,Bizerte,1725
Portugal,18476,Ponta Delgada,Bulgaria,20826,Bourgas,2908
Portugal,18476,Ponta Delgada,France,18012,Brest,1128
Portugal,18476,Ponta Delgada,Colombia,28261,Buenaventura,3772
Portugal,18476,Ponta Delgada,Peru,30045,Callao,4758
Portugal,18476,Ponta Delgada,Colombia,28313,Cartagena,3163
Portugal,18476,Ponta Delgada,Romania,14459,Constantza,2978
Portugal,18476,Ponta Delgada,Denmark,10563,Copenhagen,2091
Portugal,18476,Ponta Delgada,Panama,216592,Cristobal,3379
Portugal,18476,Ponta Delgada,El Salvador,15107,Cutuco,4159
Portugal,18476,Ponta Delgada,Ireland,29749,Dublin,1279
Portugal,18476,Ponta Delgada,France,18326,Dunkirk,1441
Portugal,18476,Ponta Delgada,Ecuador,14226,Esmeraldas,3898
Portugal,18476,Ponta Delgada,Ukraine,213737,Feodosia,3173
Portugal,18476,Ponta Delgada,Portugal,23428,Funchal,530
Portugal,18476,Ponta Delgada,Tunisia,23495,Gabes,2017
Portugal,18476,Ponta Delgada,Romania,14470,Galatz,3102
Portugal,18476,Ponta Delgada,Poland,12543,Gdansk,2357
Portugal,18476,Ponta Delgada,Italy,11174,Genoa,1829
Portugal,18476,Ponta Delgada,Puerto Rico,13610,Guanica,2487
Portugal,18476,Ponta Delgada,Ecuador,29876,Guayaquil,4255
Portugal,18476,Ponta Delgada,Canada,22226,Halifax,1754
Portugal,18476,Ponta Delgada,Germany,224858,Hamburg,1793
Portugal,18476,Ponta Delgada,Finland,16485,Helsinki,2641
Portugal,18476,Ponta Delgada,Slovenia,24795,Izola,2626
Portugal,18476,Ponta Delgada,Russia,11771,Kaliningrad,2392
Portugal,18476,Ponta Delgada,Slovenia,21381,Koper,2626
Portugal,18476,Ponta Delgada,Finland,16737,Kotka,2696
Portugal,18476,Ponta Delgada,Cyprus,10136,Larnaca,2903
Portugal,18476,Ponta Delgada,Portugal,13012,Leixoes,817
Portugal,18476,Ponta Delgada,United Kingdom,29002,Liverpool,1358
Portugal,18476,Ponta Delgada,United Kingdom,29239,London,1499
Portugal,18476,Ponta Delgada,United States,14635,Los Angeles,6330
Portugal,18476,Ponta Delgada,Sweden,20512,Lysekil,1975
Portugal,18476,Ponta Delgada,Mexico,14277,Manzanillo,5143
Portugal,18476,Ponta Delgada,Venezuela,19974,Maracaibo,2971
Portugal,18476,Ponta Delgada,Peru,10860,Matarani,5193
Portugal,18476,Ponta Delgada,Turkey,22522,Mersin,2943
Portugal,18476,Ponta Delgada,Monaco,21457,Monaco,1751
Portugal,18476,Ponta Delgada,Uruguay,17941,Montevideo,4872
Portugal,18476,Ponta Delgada,Norway,27728,Narvik,2354
Portugal,18476,Ponta Delgada,United States,25007,New Jersey,2253
Portugal,18476,Ponta Delgada,Greece,21852,Piraeus,2463
Portugal,18476,Ponta Delgada,Slovenia,22770,Piran,2626
Portugal,18476,Ponta Delgada,Georgia,18682,Poti,3385
Portugal,18476,Ponta Delgada,Costa Rica,28781,Puerto Limon,3511
Portugal,18476,Ponta Delgada,Guatemala,29973,Puerto Quetzal,4307
Portugal,18476,Ponta Delgada,Croatia,24951,Rijeka,2590
Portugal,18476,Ponta Delgada,Brazil,20301,Rio Grande,4579
Portugal,18476,Ponta Delgada,Germany,20072,Rostock,2200
Portugal,18476,Ponta Delgada,Brazil,20351,Salvador,3187
Portugal,18476,Ponta Delgada,Puerto Rico,13756,San Juan,2411
Portugal,18476,Ponta Delgada,Chile,27792,San Vicente,6220
Portugal,18476,Ponta Delgada,Brazil,27248,Santos,4058
Portugal,18476,Ponta Delgada,Portugal,13390,Setubal,804
Portugal,18476,Ponta Delgada,Croatia,21556,Split,2470
Portugal,18476,Ponta Delgada,Russia,18454,St Petersburg,2782
Portugal,18476,Ponta Delgada,Sweden,21206,Stockholm,2513
Portugal,18476,Ponta Delgada,Estonia,18867,Tallinn,2620
Portugal,18476,Ponta Delgada,Spain,18937,Valencia,1369
Portugal,18476,Ponta Delgada,Chile,28082,Valparaiso,6033
Portugal,18476,Ponta Delgada,Canada,25350,Vancouver,7439
Portugal,18476,Ponta Delgada,Bulgaria,20847,Varna,2931
Portugal,18476,Ponta Delgada,Italy,13176,Venice,2646
Portugal,18476,Ponta Delgada,Mexico,21451,Veracruz,3841
Portugal,18476,Ponta Delgada,Netherlands,23247,Vlissingen,1495
Portugal,18476,Ponta Delgada,Belgium,19473,Zeebrugge,1474
Georgia,18682,Poti,Turkey,246265,Ambarli,588
Georgia,18682,Poti,Greece,21863,Aspropyrgos,963
Georgia,18682,Poti,Panama,216593,Balboa,6767
Georgia,18682,Poti,Spain,17386,Barcelona,2072
Georgia,18682,Poti,Norway,26147,Bergen,4215
Georgia,18682,Poti,Tunisia,23448,Bizerte,1656
Georgia,18682,Poti,Peru,30045,Callao,8107
Georgia,18682,Poti,Romania,14459,Constantza,579
Georgia,18682,Poti,Panama,216592,Cristobal,6728
Georgia,18682,Poti,Ireland,29749,Dublin,3599
Georgia,18682,Poti,Ukraine,213737,Feodosia,324
Georgia,18682,Poti,Portugal,23428,Funchal,3011
Georgia,18682,Poti,Tunisia,23495,Gabes,1677
Georgia,18682,Poti,Romania,14470,Galatz,626
Georgia,18682,Poti,Poland,12543,Gdansk,4581
Georgia,18682,Poti,Italy,11174,Genoa,1888
Georgia,18682,Poti,Puerto Rico,13610,Guanica,5826
Georgia,18682,Poti,Germany,224858,Hamburg,4017
Georgia,18682,Poti,Slovenia,24795,Izola,1751
Georgia,18682,Poti,Russia,11771,Kaliningrad,4616
Georgia,18682,Poti,Slovenia,21381,Koper,1751
Georgia,18682,Poti,Portugal,13012,Leixoes,2857
Georgia,18682,Poti,United Kingdom,29002,Liverpool,3669
Georgia,18682,Poti,United Kingdom,29239,London,3723
Georgia,18682,Poti,United States,14635,Los Angeles,9679
Georgia,18682,Poti,Sweden,20512,Lysekil,4199
Georgia,18682,Poti,Mexico,14277,Manzanillo,8492
Georgia,18682,Poti,Venezuela,19974,Maracaibo,6288
Georgia,18682,Poti,Peru,10860,Matarani,8542
Georgia,18682,Poti,Turkey,22522,Mersin,1353
Georgia,18682,Poti,Monaco,21457,Monaco,1916
Georgia,18682,Poti,Uruguay,17941,Montevideo,7595
Georgia,18682,Poti,Norway,27728,Narvik,4811
Georgia,18682,Poti,United States,25007,New Jersey,5616
Georgia,18682,Poti,Greece,21852,Piraeus,955
Georgia,18682,Poti,Slovenia,22770,Piran,1751
Georgia,18682,Poti,Guatemala,29973,Puerto Quetzal,7656
Georgia,18682,Poti,Germany,20072,Rostock,4424
Georgia,18682,Poti,Puerto Rico,13756,San Juan,5757
Georgia,18682,Poti,Portugal,13390,Setubal,2687
Georgia,18682,Poti,Russia,18454,St Petersburg,5006
Georgia,18682,Poti,Sweden,21206,Stockholm,4737
Georgia,18682,Poti,Spain,18937,Valencia,2153
Georgia,18682,Poti,Italy,13176,Venice,1772
Georgia,18682,Poti,Mexico,21451,Veracruz,7222
Georgia,18682,Poti,Netherlands,23247,Vlissingen,3719
Costa Rica,28781,Puerto Limon,Denmark,10358,Aarhus,5193
Costa Rica,28781,Puerto Limon,Turkey,246265,Ambarli,6243
Costa Rica,28781,Puerto Limon,Greece,21863,Aspropyrgos,5947
Costa Rica,28781,Puerto Limon,Panama,216593,Balboa,231
Costa Rica,28781,Puerto Limon,Spain,17386,Barcelona,4973
Costa Rica,28781,Puerto Limon,Georgia,18137,Batumi,6844
Costa Rica,28781,Puerto Limon,Norway,26147,Bergen,4907
Costa Rica,28781,Puerto Limon,Tunisia,23448,Bizerte,5201
Costa Rica,28781,Puerto Limon,France,18012,Brest,4505
Costa Rica,28781,Puerto Limon,Peru,30045,Callao,1571
Costa Rica,28781,Puerto Limon,Romania,14459,Constantza,6454
Costa Rica,28781,Puerto Limon,Denmark,10563,Copenhagen,5217
Costa Rica,28781,Puerto Limon,Panama,216592,Cristobal,192
Costa Rica,28781,Puerto Limon,El Salvador,15107,Cutuco,972
Costa Rica,28781,Puerto Limon,Ireland,29749,Dublin,4534
Costa Rica,28781,Puerto Limon,France,18326,Dunkirk,4791
Costa Rica,28781,Puerto Limon,Ecuador,14226,Esmeraldas,711
Costa Rica,28781,Puerto Limon,Ukraine,213737,Feodosia,6649
Costa Rica,28781,Puerto Limon,Portugal,23428,Funchal,3880
Costa Rica,28781,Puerto Limon,Tunisia,23495,Gabes,5493
Costa Rica,28781,Puerto Limon,Romania,14470,Galatz,6578
Costa Rica,28781,Puerto Limon,Poland,12543,Gdansk,5483
Costa Rica,28781,Puerto Limon,Italy,11174,Genoa,5305
Costa Rica,28781,Puerto Limon,Puerto Rico,13610,Guanica,1052
Costa Rica,28781,Puerto Limon,Ecuador,29876,Guayaquil,1068
Costa Rica,28781,Puerto Limon,Germany,224858,Hamburg,5138
Costa Rica,28781,Puerto Limon,Finland,16485,Helsinki,5767
Costa Rica,28781,Puerto Limon,Slovenia,24795,Izola,6102
Costa Rica,28781,Puerto Limon,Russia,11771,Kaliningrad,5518
Costa Rica,28781,Puerto Limon,Slovenia,21381,Koper,6102
Costa Rica,28781,Puerto Limon,Finland,16737,Kotka,5822
Costa Rica,28781,Puerto Limon,Cyprus,10136,Larnaca,6379
Costa Rica,28781,Puerto Limon,Portugal,13012,Leixoes,4322
Costa Rica,28781,Puerto Limon,United Kingdom,29002,Liverpool,4613
Costa Rica,28781,Puerto Limon,United Kingdom,29239,London,4844
Costa Rica,28781,Puerto Limon,United States,14635,Los Angeles,3143
Costa Rica,28781,Puerto Limon,Sweden,20512,Lysekil,5090
Costa Rica,28781,Puerto Limon,Mexico,14277,Manzanillo,1956
Costa Rica,28781,Puerto Limon,Venezuela,19974,Maracaibo,838
Costa Rica,28781,Puerto Limon,Peru,10860,Matarani,2006
Costa Rica,28781,Puerto Limon,Turkey,22522,Mersin,6419
Costa Rica,28781,Puerto Limon,Monaco,21457,Monaco,5227
Costa Rica,28781,Puerto Limon,Uruguay,17941,Montevideo,5310
Costa Rica,28781,Puerto Limon,Norway,27728,Narvik,5308
Costa Rica,28781,Puerto Limon,United States,25007,New Jersey,2051
Costa Rica,28781,Puerto Limon,Greece,21852,Piraeus,5939
Costa Rica,28781,Puerto Limon,Slovenia,22770,Piran,6102
Costa Rica,28781,Puerto Limon,Georgia,18682,Poti,6861
Costa Rica,28781,Puerto Limon,Guatemala,29973,Puerto Quetzal,1120
Costa Rica,28781,Puerto Limon,Croatia,24951,Rijeka,6066
Costa Rica,28781,Puerto Limon,Germany,20072,Rostock,5326
Costa Rica,28781,Puerto Limon,Puerto Rico,13756,San Juan,1122
Costa Rica,28781,Puerto Limon,Portugal,13390,Setubal,4302
Costa Rica,28781,Puerto Limon,Croatia,21556,Split,5946
Costa Rica,28781,Puerto Limon,Russia,18454,St Petersburg,5908
Costa Rica,28781,Puerto Limon,Sweden,21206,Stockholm,5639
Costa Rica,28781,Puerto Limon,Estonia,18867,Tallinn,5746
Costa Rica,28781,Puerto Limon,Spain,18937,Valencia,4845
Costa Rica,28781,Puerto Limon,Italy,13176,Venice,6122
Costa Rica,28781,Puerto Limon,Mexico,21451,Veracruz,1363
Costa Rica,28781,Puerto Limon,Netherlands,23247,Vlissingen,4840
Guatemala,29973,Puerto Quetzal,Turkey,246265,Ambarli,7038
Guatemala,29973,Puerto Quetzal,Panama,216593,Balboa,889
Guatemala,29973,Puerto Quetzal,Spain,17386,Barcelona,5768
Guatemala,29973,Puerto Quetzal,Norway,26147,Bergen,5762
Guatemala,29973,Puerto Quetzal,Tunisia,23448,Bizerte,5996
Guatemala,29973,Puerto Quetzal,Peru,30045,Callao,1763
Guatemala,29973,Puerto Quetzal,Romania,14459,Constantza,7249
Guatemala,29973,Puerto Quetzal,Panama,216592,Cristobal,928
Guatemala,29973,Puerto Quetzal,Ireland,29749,Dublin,5389
Guatemala,29973,Puerto Quetzal,Ukraine,213737,Feodosia,7444
Guatemala,29973,Puerto Quetzal,Portugal,23428,Funchal,4667
Guatemala,29973,Puerto Quetzal,Tunisia,23495,Gabes,6288
Guatemala,29973,Puerto Quetzal,Romania,14470,Galatz,7373
Guatemala,29973,Puerto Quetzal,Poland,12543,Gdansk,6338
Guatemala,29973,Puerto Quetzal,Italy,11174,Genoa,6100
Guatemala,29973,Puerto Quetzal,Puerto Rico,13610,Guanica,1845
Guatemala,29973,Puerto Quetzal,Slovenia,24795,Izola,6897
Guatemala,29973,Puerto Quetzal,Russia,11771,Kaliningrad,6373
Guatemala,29973,Puerto Quetzal,Slovenia,21381,Koper,6897
Guatemala,29973,Puerto Quetzal,Portugal,13012,Leixoes,5118
Guatemala,29973,Puerto Quetzal,United Kingdom,29002,Liverpool,5468
Guatemala,29973,Puerto Quetzal,United Kingdom,29239,London,5688
Guatemala,29973,Puerto Quetzal,United States,14635,Los Angeles,2047
Guatemala,29973,Puerto Quetzal,Sweden,20512,Lysekil,5945
Guatemala,29973,Puerto Quetzal,Mexico,14277,Manzanillo,854
Guatemala,29973,Puerto Quetzal,Venezuela,19974,Maracaibo,1604
Guatemala,29973,Puerto Quetzal,Peru,10860,Matarani,2204
Guatemala,29973,Puerto Quetzal,Turkey,22522,Mersin,7214
Guatemala,29973,Puerto Quetzal,Monaco,21457,Monaco,6022
Guatemala,29973,Puerto Quetzal,Uruguay,17941,Montevideo,5588
Guatemala,29973,Puerto Quetzal,Norway,27728,Narvik,6163
Guatemala,29973,Puerto Quetzal,United States,25007,New Jersey,2907
Guatemala,29973,Puerto Quetzal,Slovenia,22770,Piran,6897
Guatemala,29973,Puerto Quetzal,Puerto Rico,13756,San Juan,1920
Guatemala,29973,Puerto Quetzal,Portugal,13390,Setubal,5098
Guatemala,29973,Puerto Quetzal,Russia,18454,St Petersburg,6763
Guatemala,29973,Puerto Quetzal,Sweden,21206,Stockholm,6494
Guatemala,29973,Puerto Quetzal,Spain,18937,Valencia,5640
Guatemala,29973,Puerto Quetzal,Italy,13176,Venice,6917
Guatemala,29973,Puerto Quetzal,Mexico,21451,Veracruz,2338
Guatemala,29973,Puerto Quetzal,Netherlands,23247,Vlissingen,5684
Croatia,24951,Rijeka,Denmark,10358,Aarhus,3496
Croatia,24951,Rijeka,Turkey,246265,Ambarli,1097
Croatia,24951,Rijeka,Greece,21863,Aspropyrgos,808
Croatia,24951,Rijeka,Panama,216593,Balboa,5972
Croatia,24951,Rijeka,Spain,17386,Barcelona,1260
Croatia,24951,Rijeka,Georgia,18137,Batumi,1698
Croatia,24951,Rijeka,Norway,26147,Bergen,3420
Croatia,24951,Rijeka,Tunisia,23448,Bizerte,878
Croatia,24951,Rijeka,France,18012,Brest,2550
Croatia,24951,Rijeka,Peru,30045,Callao,7312
Croatia,24951,Rijeka,Romania,14459,Constantza,1308
Croatia,24951,Rijeka,Denmark,10563,Copenhagen,3520
Croatia,24951,Rijeka,Panama,216592,Cristobal,5933
Croatia,24951,Rijeka,El Salvador,15107,Cutuco,6713
Croatia,24951,Rijeka,Ireland,29749,Dublin,2804
Croatia,24951,Rijeka,France,18326,Dunkirk,2870
Croatia,24951,Rijeka,Ecuador,14226,Esmeraldas,6452
Croatia,24951,Rijeka,Ukraine,213737,Feodosia,1503
Croatia,24951,Rijeka,Portugal,23428,Funchal,2216
Croatia,24951,Rijeka,Tunisia,23495,Gabes,928
Croatia,24951,Rijeka,Romania,14470,Galatz,1432
Croatia,24951,Rijeka,Poland,12543,Gdansk,3786
Croatia,24951,Rijeka,Italy,11174,Genoa,1071
Croatia,24951,Rijeka,Puerto Rico,13610,Guanica,5031
Croatia,24951,Rijeka,Ecuador,29876,Guayaquil,6809
Croatia,24951,Rijeka,Germany,224858,Hamburg,3222
Croatia,24951,Rijeka,Finland,16485,Helsinki,4070
Croatia,24951,Rijeka,Slovenia,24795,Izola,106
Croatia,24951,Rijeka,Russia,11771,Kaliningrad,3821
Croatia,24951,Rijeka,Slovenia,21381,Koper,106
Croatia,24951,Rijeka,Finland,16737,Kotka,4125
Croatia,24951,Rijeka,Cyprus,10136,Larnaca,1245
Croatia,24951,Rijeka,Portugal,13012,Leixoes,2062
Croatia,24951,Rijeka,United Kingdom,29002,Liverpool,2874
Croatia,24951,Rijeka,United Kingdom,29239,London,2928
Croatia,24951,Rijeka,United States,14635,Los Angeles,8884
Croatia,24951,Rijeka,Sweden,20512,Lysekil,3404
Croatia,24951,Rijeka,Mexico,14277,Manzanillo,7697
Croatia,24951,Rijeka,Venezuela,19974,Maracaibo,5493
Croatia,24951,Rijeka,Peru,10860,Matarani,7747
Croatia,24951,Rijeka,Turkey,22522,Mersin,1279
Croatia,24951,Rijeka,Monaco,21457,Monaco,1100
Croatia,24951,Rijeka,Uruguay,17941,Montevideo,6800
Croatia,24951,Rijeka,Norway,27728,Narvik,4016
Croatia,24951,Rijeka,United States,25007,New Jersey,4821
Croatia,24951,Rijeka,Greece,21852,Piraeus,800
Croatia,24951,Rijeka,Slovenia,22770,Piran,106
Croatia,24951,Rijeka,Georgia,18682,Poti,1715
Croatia,24951,Rijeka,Guatemala,29973,Puerto Quetzal,6861
Croatia,24951,Rijeka,Germany,20072,Rostock,3629
Croatia,24951,Rijeka,Puerto Rico,13756,San Juan,4962
Croatia,24951,Rijeka,Portugal,13390,Setubal,1892
Croatia,24951,Rijeka,Croatia,21556,Split,165
Croatia,24951,Rijeka,Russia,18454,St Petersburg,4211
Croatia,24951,Rijeka,Sweden,21206,Stockholm,3942
Croatia,24951,Rijeka,Estonia,18867,Tallinn,4049
Croatia,24951,Rijeka,Spain,18937,Valencia,1348
Croatia,24951,Rijeka,Italy,13176,Venice,129
Croatia,24951,Rijeka,Mexico,21451,Veracruz,6427
Croatia,24951,Rijeka,Netherlands,23247,Vlissingen,2924
Brazil,20301,Rio Grande,Denmark,10358,Aarhus,6478
Brazil,20301,Rio Grande,Turkey,246265,Ambarli,6683
Brazil,20301,Rio Grande,Greece,21863,Aspropyrgos,6387
Brazil,20301,Rio Grande,Panama,216593,Balboa,4993
Brazil,20301,Rio Grande,Spain,17386,Barcelona,5413
Brazil,20301,Rio Grande,Georgia,18137,Batumi,7284
Brazil,20301,Rio Grande,Norway,26147,Bergen,6394
Brazil,20301,Rio Grande,Tunisia,23448,Bizerte,5641
Brazil,20301,Rio Grande,Bulgaria,20826,Bourgas,6824
Brazil,20301,Rio Grande,France,18012,Brest,5532
Brazil,20301,Rio Grande,Colombia,28261,Buenaventura,5252
Brazil,20301,Rio Grande,Peru,30045,Callao,4191
Brazil,20301,Rio Grande,Colombia,28313,Cartagena,4720
Brazil,20301,Rio Grande,Romania,14459,Constantza,6894
Brazil,20301,Rio Grande,Denmark,10563,Copenhagen,6502
Brazil,20301,Rio Grande,Panama,216592,Cristobal,4954
Brazil,20301,Rio Grande,El Salvador,15107,Cutuco,5734
Brazil,20301,Rio Grande,Ireland,29749,Dublin,5762
Brazil,20301,Rio Grande,France,18326,Dunkirk,5852
Brazil,20301,Rio Grande,Ecuador,14226,Esmeraldas,5012
Brazil,20301,Rio Grande,Ukraine,213737,Feodosia,7089
